user,timestamp,algorithm,recommendations
5567,2019-12-30 22:33:41.119482,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5634,2019-12-30 22:35:17.765772,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5634,2019-12-30 22:36:53.264439,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5634,2019-12-30 22:37:49.487653,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5634,2019-12-30 22:39:00.811238,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5639,2019-12-30 22:51:19.642307,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5639,2019-12-30 22:52:49.548310,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5639,2019-12-30 22:54:20.139158,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5639,2019-12-30 22:59:32.803511,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5639,2019-12-30 22:59:42.636945,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5639,2019-12-30 23:01:00.846451,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5536,2019-12-30 23:03:11.536673,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5536,2019-12-30 23:06:47.064898,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5366,2019-12-30 23:11:16.791265,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
224,2019-12-30 23:52:02.120624,CFUserUser.CFUserUser,"[115, 278, 91, 2992, 847, 172, 2062, 114, 1025, 106, 83, 3171]"
5627,2019-12-30 23:52:09.566674,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:02:19.935628,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:07:44.764817,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:10:19.774986,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:10:30.328877,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:11:09.086724,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:11:28.723230,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:11:40.340804,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:16:21.892630,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:17:20.856903,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5627,2019-12-31 00:21:02.046768,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5641,2019-12-31 00:26:28.122398,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:26:47.692440,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:32:48.421492,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:33:14.695009,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:33:34.479234,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
522,2019-12-31 00:34:09.395748,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
5641,2019-12-31 00:34:36.935946,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:35:15.543908,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:35:41.272095,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:36:23.755841,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:36:46.585915,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:37:09.845402,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5641,2019-12-31 00:39:44.057214,PopularityBased.PopularityBased,"[94, 97, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
286,2019-12-31 00:40:00.065635,CFItemItem.CFItemItem,"[1306, 278, 3055, 3171, 890, 171, 3057, 3029, 1811, 2870, 2978, 131, 107, 3165, 217, 90, 2315]"
522,2019-12-31 00:58:01.494518,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2019-12-31 00:58:47.255471,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2019-12-31 00:58:51.943963,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2019-12-31 01:06:20.631797,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
522,2019-12-31 01:07:07.415809,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
5642,2019-12-31 01:36:07.100540,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:36:59.405395,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:37:42.768687,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:40:54.977990,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:41:16.014531,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:43:57.209540,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:45:12.266100,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 01:47:29.005113,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
522,2019-12-31 01:54:17.868853,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 3275, 173, 734, 2992, 3171, 439, 2062, 107, 3165, 217]"
5627,2019-12-31 01:55:19.053363,PopularityBased.PopularityBased,"[94, 115, 106, 172, 131, 91, 98, 167, 175, 173, 114, 734]"
5642,2019-12-31 01:57:14.332859,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
13,2019-12-31 01:57:16.254383,SVD.SVD,"[1306, 827, 2870, 671, 3063, 3057, 87, 1400, 217, 2315, 439, 3171]"
13,2019-12-31 01:57:32.940348,SVD.SVD,"[1306, 827, 2870, 671, 3063, 3057, 87, 1400, 217, 2315, 439, 3171]"
5613,2019-12-31 02:40:47.313426,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5643,2019-12-31 02:52:00.712330,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5642,2019-12-31 03:34:00.864074,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5408,2019-12-31 03:51:35.027606,SVD.SVD,"[1400, 2752, 3165, 1401, 87, 671, 2870, 1811, 2992, 890, 217, 3171]"
5408,2019-12-31 03:54:34.147297,SVD.SVD,"[1400, 2752, 3165, 1401, 87, 671, 2870, 1811, 2992, 890, 217, 3171]"
5408,2019-12-31 03:56:39.400904,SVD.SVD,"[1400, 2752, 3165, 1401, 87, 671, 2870, 1811, 2992, 890, 217, 3171]"
5366,2019-12-31 04:38:39.485468,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5644,2019-12-31 06:24:14.684319,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5644,2019-12-31 06:26:29.789311,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5644,2019-12-31 06:33:34.704071,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5644,2019-12-31 06:35:20.672795,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5644,2019-12-31 06:37:42.029315,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5644,2019-12-31 06:38:24.897145,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5644,2019-12-31 06:40:18.088616,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5645,2019-12-31 06:46:46.964786,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5645,2019-12-31 06:47:38.524622,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5645,2019-12-31 06:48:36.219010,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5645,2019-12-31 06:51:01.346991,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5645,2019-12-31 06:51:24.370652,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5645,2019-12-31 06:58:48.060209,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5366,2019-12-31 07:06:18.872034,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
271,2019-12-31 09:36:57.557675,CFItemItem.CFItemItem,"[172, 1811, 2870, 98, 83, 115, 167, 91, 173, 671, 97, 106, 131, 3275, 175, 114]"
4896,2019-12-31 10:35:59.852734,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 10:36:00.079463,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 10:36:14.531205,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 10:36:24.758998,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5646,2019-12-31 11:04:32.095472,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5647,2019-12-31 12:25:32.219316,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5648,2019-12-31 13:33:33.337604,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5648,2019-12-31 13:33:33.552227,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4896,2019-12-31 13:56:42.246023,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 13:56:51.050015,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 13:57:24.561958,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 13:58:20.338935,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 13:58:45.690396,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:00:29.553258,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:00:48.362905,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:01:33.306615,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:01:38.694721,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:28:45.752953,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:32:47.838611,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:35:46.069911,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4896,2019-12-31 14:35:47.287214,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4896,2019-12-31 14:35:47.404574,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
4896,2019-12-31 14:35:59.243172,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5099,2019-12-31 14:37:57.955216,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4896,2019-12-31 14:43:06.793511,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2019-12-31 14:47:28.962982,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
5649,2019-12-31 14:50:15.247591,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
4770,2019-12-31 14:52:25.663121,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2019-12-31 14:53:41.821805,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2019-12-31 15:08:54.929841,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2019-12-31 15:25:01.195769,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2019-12-31 15:27:02.850702,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
4770,2019-12-31 15:35:02.344275,PopularityBased.PopularityBased,"[115, 172, 131, 98, 3275, 175, 734, 1025, 171, 847, 2992, 3171]"
5650,2019-12-31 16:13:29.845503,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5650,2019-12-31 16:18:02.797450,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:23:24.826720,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:24:30.460952,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:26:04.782985,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:32:16.019326,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:32:49.135148,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:34:45.165700,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:36:07.687231,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:38:46.864917,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:39:23.891579,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:40:35.584001,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5651,2019-12-31 16:41:29.742785,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5650,2019-12-31 16:43:49.314742,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
286,2019-12-31 17:29:53.551676,CFItemItem.CFItemItem,"[1306, 278, 3055, 3171, 890, 171, 3057, 3029, 1811, 2870, 2978, 131, 107, 3165, 217, 90, 2315]"
286,2019-12-31 17:30:31.304655,CFItemItem.CFItemItem,"[1306, 278, 3055, 3171, 890, 171, 3057, 3029, 1811, 2870, 2978, 131, 107, 3165, 217, 90, 2315]"
5389,2019-12-31 18:07:28.240655,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5389,2019-12-31 18:07:34.167200,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5389,2019-12-31 18:07:58.723182,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5389,2019-12-31 18:08:21.854493,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5389,2019-12-31 18:10:14.702820,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5118,2019-12-31 18:37:10.054390,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5118,2019-12-31 18:40:13.747181,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5618,2019-12-31 18:41:53.552641,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5618,2019-12-31 18:42:47.816942,PopularityBased.PopularityBased,"[94, 115, 106, 172, 91, 98, 167, 173, 734, 1025, 171, 847]"
5118,2019-12-31 18:43:37.527711,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5652,2019-12-31 18:56:57.307478,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5652,2019-12-31 18:57:23.293708,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5652,2019-12-31 18:58:41.006708,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:09:46.834879,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:22:17.742201,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:22:26.184229,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:22:34.101777,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:23:16.541334,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:23:20.568420,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:23:23.530361,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:23:25.543659,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:23:28.592095,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:23:38.531844,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:24:35.530513,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:24:37.543629,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:24:41.549201,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:25:39.551444,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:25:45.573985,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:25:49.533883,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:25:55.569966,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:26:42.534313,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:26:48.798196,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:27:10.829157,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:27:49.285709,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:28:13.894069,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:28:36.855690,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:28:54.571538,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:28:56.560007,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:29:17.531964,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:29:55.533641,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:30:03.568830,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:30:07.887911,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:30:53.533124,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:31:11.536129,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:31:27.570249,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:31:56.570586,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:32:18.548732,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5653,2019-12-31 19:32:26.548314,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
1553,2019-12-31 20:23:47.453610,Baseline.Baseline,"[172, 97, 1025, 131, 115, 83, 151, 153, 91, 94, 167, 173, 734, 171, 847, 2992, 3171, 439, 2062]"
5654,2019-12-31 20:36:58.623134,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5654,2019-12-31 20:37:05.223232,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5654,2019-12-31 20:37:17.642932,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5654,2019-12-31 20:37:45.036084,PopularityBased.PopularityBased,"[97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173, 114]"
5518,2019-12-31 21:39:00.497049,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5518,2019-12-31 21:40:24.575837,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5655,2019-12-31 22:00:36.874858,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5655,2019-12-31 22:01:53.110545,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
5655,2019-12-31 22:02:18.717807,PopularityBased.PopularityBased,"[94, 97, 115, 106, 172, 131, 91, 98, 3275, 167, 175, 173]"
